,dc,atype,bidf,instl,isp,nt,mfr,period
3173,0,8,0.0,0,1,1,OPPO,Morning
3174,0,7,0.0006,0,1,5,OPPO,Afternoon
3175,0,8,0.0,0,1,1,vivo,Evening
3176,0,8,0.0,0,1,1,Xiaomi,Evening
3177,0,8,0.0,0,2,0,Meizu,Afternoon
3178,0,8,0.0,0,1,1,Xiaomi,Morning
3179,1,8,0.0,0,1,3,Others,Evening
3180,0,8,0.0,0,3,0,Samsung,Afternoon
3181,0,3,0.000498099,0,0,1,Apple,Afternoon
3182,0,8,0.0,0,1,1,Xiaomi,Morning
3183,0,8,0.0,0,0,1,OPPO,Morning
3184,0,8,0.0,0,1,1,Huawei,Afternoon
3185,0,8,0.0,0,0,1,OPPO,Afternoon
3186,0,8,0.0,0,1,0,Samsung,Afternoon
3187,0,13,0.0007,0,1,1,Huawei,Evening
3188,0,8,0.0,0,1,1,Huawei,Afternoon
3189,0,8,0.0,0,1,1,OPPO,Morning
3190,0,8,0.0,0,1,1,Xiaomi,Morning
3191,0,8,0.0,0,1,1,Huawei,Morning
3192,0,3,0.000498099,0,0,1,vivo,Evening
3193,0,8,0.0,0,0,1,Coolpad,Evening
3194,0,7,0.0010400000000000001,0,1,1,Samsung,Evening
3195,0,8,0.0,0,1,1,Others,Afternoon
3196,0,8,0.0,0,2,1,Huawei,Morning
3197,0,8,0.0,0,1,1,vivo,Afternoon
3198,0,3,0.000498099,0,0,1,Xiaomi,Afternoon
3199,0,8,0.0,0,1,1,vivo,Evening
3200,0,8,0.0,0,0,1,OPPO,Morning
3201,0,7,0.0008,0,3,1,Coolpad,Afternoon
3202,0,8,0.0,0,2,1,Meizu,Morning
3203,0,13,0.0007,0,2,1,Samsung,Morning
3204,0,8,0.0,0,1,0,Others,Morning
3205,0,8,0.0,0,1,1,OPPO,Afternoon
3206,0,8,0.0,0,2,1,OPPO,Morning
3207,0,8,0.0,0,2,0,Huawei,Afternoon
3208,0,7,0.0006,0,1,5,Others,Morning
3209,0,8,0.0,0,2,0,Huawei,Afternoon
3210,0,8,0.0,0,2,1,OPPO,Afternoon
3211,0,8,0.0,0,1,1,Others,Morning
3212,0,8,0.0,0,1,1,Coolpad,Evening
3213,0,8,0.0,0,1,1,Others,Afternoon
3214,0,8,0.0,0,1,1,OPPO,Morning
3215,0,8,0.0,0,1,1,Huawei,Afternoon
3216,0,8,0.0,0,3,3,Samsung,Evening
3217,0,8,0.0,0,1,1,Gionee,Afternoon
3218,0,8,0.0,0,0,1,Gionee,Afternoon
3219,0,8,0.0,0,1,1,Xiaomi,Morning
3220,0,8,0.0,0,2,1,Huawei,Morning
3221,0,8,0.0,0,1,1,OPPO,Morning
3222,0,8,0.0,0,1,1,OPPO,Morning
3223,0,8,0.0,0,0,1,vivo,Afternoon
3224,0,8,0.0,0,1,0,Huawei,Morning
3225,0,8,0.0,0,1,1,Others,Evening
3226,0,8,0.0,0,3,1,OPPO,Morning
3227,0,8,0.0,1,1,1,Others,Evening
3228,0,8,0.0,0,1,1,Samsung,Morning
3229,0,8,0.0,0,0,1,OPPO,Morning
3230,0,8,0.0,0,1,1,OPPO,Afternoon
3231,0,8,0.0,0,1,1,Xiaomi,Afternoon
3232,0,8,0.0,0,1,0,Others,Morning
3233,0,3,0.000498099,0,0,1,Apple,Evening
3234,0,8,0.0,0,1,1,Huawei,Morning
3235,0,8,0.0,0,1,1,Huawei,Morning
3236,0,8,0.0,0,1,1,Huawei,Afternoon
3237,0,8,0.0,0,0,1,Xiaomi,Evening
3238,0,8,0.0,0,1,1,OPPO,Evening
3239,0,8,0.0,0,1,0,Huawei,Afternoon
3240,0,8,0.0,0,1,1,Meizu,Morning
3241,0,8,0.0,0,1,1,Huawei,Afternoon
3242,0,8,0.0,1,1,1,Xiaomi,Evening
3243,0,8,0.0,0,1,1,OPPO,Afternoon
3244,0,8,0.0,0,1,0,Others,Afternoon
3245,0,8,0.0,0,2,1,vivo,Evening
3246,0,8,0.0,0,1,1,vivo,Afternoon
3247,0,8,0.0,0,1,0,Xiaomi,Afternoon
3248,0,8,0.0,0,1,1,Meizu,Morning
3249,0,8,0.0,0,1,1,Others,Morning
3250,0,8,0.0,0,3,1,Huawei,Afternoon
3251,0,8,0.0,0,1,1,vivo,Afternoon
3252,0,7,0.0006,0,1,5,OPPO,Afternoon
3253,0,8,0.0,0,1,1,Xiaomi,Afternoon
3254,0,8,0.0,0,1,1,Huawei,Morning
3255,0,8,0.0,0,1,1,Huawei,Afternoon
3256,0,8,0.0,0,3,1,Others,Evening
3257,0,8,0.0,0,1,0,Others,Evening
3258,0,8,0.0,0,1,0,Others,Afternoon
3259,0,8,0.0,0,1,1,Samsung,Evening
3260,0,8,0.0,0,1,1,Gionee,Morning
3261,0,8,0.0,0,1,1,Xiaomi,Afternoon
3262,0,8,0.0,1,1,0,OPPO,Morning
3263,0,8,0.0,0,1,1,vivo,Evening
3264,0,8,0.0,0,2,1,Xiaomi,Afternoon
3265,0,8,0.0,0,1,1,Huawei,Morning
3266,0,8,0.0,0,1,0,Others,Morning
3267,0,13,0.002,0,1,0,Apple,Afternoon
3268,0,8,0.0,0,0,1,Others,Afternoon
3269,0,8,0.0,0,1,1,vivo,Evening
3270,0,8,0.0,0,1,1,OPPO,Evening
3271,0,8,0.0,0,1,1,OPPO,Afternoon
3272,0,8,0.0,0,0,1,Others,Afternoon
3273,0,8,0.0,0,1,0,Samsung,Afternoon
3274,0,8,0.0,0,1,1,Huawei,Morning
3275,0,8,0.0,0,1,1,vivo,Evening
3276,0,8,0.0,0,1,0,Xiaomi,Afternoon
3277,0,8,0.0,0,3,1,Huawei,Afternoon
3278,0,8,0.0,0,1,0,vivo,Evening
3279,0,8,0.0,0,1,1,OPPO,Evening
3280,0,8,0.0,0,1,1,OPPO,Afternoon
3281,0,8,0.0,0,1,1,Huawei,Evening
3282,0,8,0.0,0,1,1,OPPO,Morning
3283,0,8,0.0,0,1,1,vivo,Morning
3284,0,8,0.0,0,1,1,Huawei,Afternoon
3285,0,8,0.0,0,1,0,Samsung,Morning
3286,0,8,0.0,0,3,0,Gionee,Afternoon
3287,0,3,0.000498099,0,0,1,Others,Afternoon
3288,0,7,0.0006,0,1,1,Xiaomi,Morning
3289,0,8,0.0,0,1,1,Huawei,Evening
3290,0,8,0.0,0,1,1,vivo,Evening
3291,0,8,0.0,0,1,1,Huawei,Evening
3292,0,8,0.0,0,2,0,Xiaomi,Afternoon
3293,0,8,0.0,0,1,0,OPPO,Evening
3294,0,13,0.0007,0,2,1,vivo,Evening
3295,0,8,0.0,0,1,1,Xiaomi,Morning
3296,0,8,0.0,0,1,3,Huawei,Afternoon
3297,0,3,0.000498099,0,1,0,Xiaomi,Afternoon
3298,0,13,0.0007,0,1,1,Huawei,Evening
3299,0,8,0.0,0,1,1,Gionee,Evening
3300,0,8,0.0,0,3,1,Samsung,Afternoon
3301,0,7,0.0010400000000000001,0,1,5,Huawei,Morning
3302,0,7,0.0008,0,0,1,Samsung,Afternoon
3303,0,8,0.0,0,1,1,OPPO,Afternoon
3304,0,8,0.0,0,3,1,Samsung,Morning
3305,0,8,0.0,1,1,0,Samsung,Evening
3306,0,8,0.0,0,1,1,Gionee,Evening
3307,0,7,0.0005,0,2,1,Huawei,Afternoon
3308,0,3,0.000498099,0,1,1,Others,Morning
3309,0,8,0.0,0,2,1,Others,Morning
3310,0,8,0.0,0,1,1,vivo,Afternoon
3311,0,8,0.0,0,1,0,vivo,Morning
3312,0,8,0.0,0,1,0,Huawei,Afternoon
3313,0,8,0.0,0,2,1,Samsung,Morning
3314,0,8,0.0,0,1,1,Samsung,Evening
3315,0,8,0.0,0,1,1,OPPO,Evening
3316,0,8,0.0,1,1,1,Gionee,Evening
3317,0,8,0.0,0,1,1,Samsung,Afternoon
3318,0,8,0.0,0,2,0,Huawei,Afternoon
3319,0,8,0.0,0,1,0,OPPO,Evening
3320,0,8,0.0,0,1,1,Xiaomi,Evening
3321,0,8,0.0,0,2,1,Huawei,Evening
3322,0,8,0.0,0,1,1,OPPO,Afternoon
3323,0,8,0.0,0,1,3,vivo,Morning
3324,0,8,0.0,0,3,1,OPPO,Evening
3325,0,8,0.0,0,0,1,Huawei,Morning
3326,0,3,0.000498099,0,0,1,Samsung,Morning
3327,0,7,0.0005,0,3,5,Xiaomi,Evening
3328,0,8,0.0,1,0,1,Coolpad,Evening
3329,0,8,0.0,0,1,1,vivo,Afternoon
3330,0,8,0.0,0,1,1,Huawei,Evening
3331,0,8,0.0,0,1,1,Samsung,Morning
3332,0,3,0.000498099,0,0,1,Samsung,Afternoon
3333,0,8,0.0,0,1,0,Others,Morning
3334,0,8,0.0,0,3,1,vivo,Afternoon
3335,0,8,0.0,0,1,0,Others,Afternoon
3336,0,8,0.0,0,2,1,Huawei,Evening
3337,0,8,0.0,0,2,1,OPPO,Evening
3338,0,8,0.0,0,1,1,vivo,Evening
3339,0,8,0.0,0,2,1,vivo,Afternoon
3340,0,8,0.0,0,1,0,Others,Morning
3341,0,8,0.0,0,1,1,vivo,Evening
3342,0,8,0.0,0,3,1,Apple,Morning
3343,0,8,0.0,0,1,1,OPPO,Afternoon
3344,0,8,0.0,0,1,1,Xiaomi,Afternoon
3345,0,8,0.0,0,0,1,Others,Afternoon
3346,0,8,0.0,0,2,1,vivo,Afternoon
3347,0,8,0.0,0,1,1,Xiaomi,Afternoon
3348,0,7,0.0008,0,3,5,Huawei,Afternoon
3349,0,8,0.0,0,1,1,Samsung,Morning
3350,0,8,0.0,0,0,1,Huawei,Evening
3351,0,8,0.0,0,1,0,vivo,Morning
3352,0,8,0.0,0,1,1,OPPO,Evening
3353,0,8,0.0,0,2,1,Xiaomi,Afternoon
3354,0,8,0.0,0,0,0,Coolpad,Morning
3355,0,8,0.0,0,1,1,Coolpad,Evening
3356,0,8,0.0,0,1,1,Huawei,Afternoon
3357,0,8,0.0,0,1,1,Xiaomi,Afternoon
3358,0,8,0.0,0,3,0,Coolpad,Morning
3359,0,8,0.0,0,0,0,Samsung,Evening
3360,0,8,0.0,0,1,1,Gionee,Morning
3361,0,13,0.0007,0,1,1,Xiaomi,Evening
3362,0,8,0.0,0,1,1,OPPO,Afternoon
3363,0,8,0.0,0,0,1,Meizu,Evening
3364,0,8,0.0,0,3,0,Others,Afternoon
3365,0,8,0.0,0,1,1,Others,Afternoon
3366,0,8,0.0,0,3,1,vivo,Morning
3367,0,8,0.0,0,1,3,vivo,Morning
3368,0,8,0.0,0,3,1,Huawei,Afternoon
3369,0,8,0.0,0,1,1,vivo,Morning
3370,0,8,0.0,0,2,1,Samsung,Morning
3371,0,8,0.0,0,2,1,Others,Morning
3372,0,8,0.0,0,3,1,Samsung,Afternoon
3373,0,8,0.0,0,3,1,OPPO,Morning
3374,0,8,0.0,0,1,0,OPPO,Evening
3375,0,13,0.0007,0,1,1,OPPO,Morning
3376,0,8,0.0,0,1,1,OPPO,Afternoon
3377,0,8,0.0,0,1,0,Others,Morning
3378,0,7,0.0008,0,1,1,Others,Morning
3379,0,8,0.0,0,2,1,OPPO,Morning
3380,0,8,0.0,0,0,1,Others,Afternoon
3381,0,8,0.0,0,1,0,Huawei,Morning
3382,0,8,0.0,0,1,0,vivo,Afternoon
3383,0,8,0.0,0,1,1,Xiaomi,Afternoon
3384,0,8,0.0,0,1,1,OPPO,Evening
3385,0,8,0.0,0,1,0,OPPO,Afternoon
3386,0,8,0.0,0,1,1,vivo,Evening
3387,0,13,0.0008,0,1,1,Huawei,Morning
3388,0,3,0.000498099,0,0,1,Xiaomi,Evening
3389,0,8,0.0,0,1,1,OPPO,Afternoon
3390,0,8,0.0,0,1,1,Xiaomi,Morning
3391,0,8,0.0,0,3,1,Xiaomi,Afternoon
3392,0,8,0.0,0,1,1,vivo,Afternoon
3393,0,8,0.0,0,1,1,Xiaomi,Afternoon
3394,0,8,0.0,0,2,1,Huawei,Evening
3395,0,8,0.0,0,1,1,Meizu,Morning
3396,0,3,0.000498099,0,0,1,Apple,Evening
3397,0,8,0.0,0,1,1,Huawei,Morning
3398,0,8,0.0,0,1,1,Samsung,Morning
3399,0,8,0.0,0,2,1,Xiaomi,Evening
3400,0,13,0.0007,0,1,1,Xiaomi,Evening
3401,0,8,0.0,0,1,1,Huawei,Evening
3402,0,8,0.0,0,1,1,vivo,Afternoon
3403,0,8,0.0,0,3,0,Xiaomi,Afternoon
3404,0,8,0.0,0,2,1,Huawei,Morning
3405,0,8,0.0,1,2,0,Xiaomi,Morning
3406,0,8,0.0,0,1,1,Meizu,Afternoon
3407,0,8,0.0,0,1,1,vivo,Afternoon
3408,0,8,0.0,0,1,1,vivo,Morning
3409,0,8,0.0,0,1,1,vivo,Morning
3410,0,8,0.0,0,3,1,Coolpad,Evening
3411,0,13,0.0007,0,2,5,Huawei,Morning
3412,0,8,0.0,0,1,1,vivo,Afternoon
3413,0,8,0.0,0,1,1,Huawei,Evening
3414,0,8,0.0,0,1,1,OPPO,Afternoon
3415,0,8,0.0,0,1,1,Coolpad,Evening
3416,0,3,0.000569256,0,1,0,Apple,Afternoon
3417,0,8,0.0,0,1,0,Others,Afternoon
3418,0,7,0.0005,0,3,5,Huawei,Evening
3419,0,8,0.0,0,1,1,Xiaomi,Morning
3420,0,8,0.0,0,1,1,OPPO,Evening
3421,0,8,0.0,0,1,1,Xiaomi,Afternoon
3422,0,8,0.0,0,3,1,OPPO,Afternoon
3423,0,8,0.0,0,1,1,vivo,Afternoon
3424,0,3,0.00142314,0,1,1,Apple,Evening
3425,0,8,0.0,0,1,1,Others,Afternoon
3426,0,8,0.0,0,1,0,Xiaomi,Afternoon
3427,0,8,0.0,0,0,1,Samsung,Evening
3428,0,8,0.0,0,1,0,Xiaomi,Morning
3429,0,8,0.0,0,3,0,Huawei,Evening
3430,0,8,0.0,0,2,1,Xiaomi,Evening
3431,0,8,0.0,0,1,1,Others,Morning
3432,0,8,0.0,0,1,0,Gionee,Morning
3433,0,8,0.0,0,1,1,Others,Evening
3434,0,8,0.0,0,1,1,Huawei,Afternoon
3435,0,7,0.0005,0,0,4,Huawei,Morning
3436,0,8,0.0,0,1,0,Others,Afternoon
3437,0,8,0.0,0,1,1,Xiaomi,Evening
3438,0,13,0.0007,0,1,1,Samsung,Evening
3439,0,3,0.00142314,0,0,4,Huawei,Afternoon
3440,0,8,0.0,0,0,1,vivo,Afternoon
3441,0,8,0.0,0,1,1,OPPO,Afternoon
3442,0,8,0.0,0,1,1,vivo,Afternoon
3443,0,8,0.0,0,1,1,Meizu,Afternoon
3444,0,8,0.0,0,2,1,OPPO,Morning
3445,0,8,0.0,0,3,1,Gionee,Afternoon
3446,0,8,0.0,0,1,1,Meizu,Evening
3447,0,8,0.0,0,1,1,Xiaomi,Evening
3448,0,8,0.0,0,2,0,Samsung,Evening
3449,0,8,0.0,0,1,0,Others,Afternoon
3450,0,8,0.0,0,1,1,Huawei,Afternoon
3451,0,8,0.0,0,2,1,Meizu,Afternoon
3452,0,8,0.0,0,1,1,Xiaomi,Evening
3453,0,8,0.0,0,1,1,Samsung,Evening
3454,0,8,0.0,0,1,1,Xiaomi,Afternoon
3455,0,8,0.0,0,1,1,Others,Morning
3456,0,8,0.0,0,1,1,vivo,Morning
3457,0,8,0.0,0,2,0,Meizu,Morning
3458,0,8,0.0,0,1,3,Samsung,Morning
3459,0,7,0.0008,0,3,1,Huawei,Morning
3460,0,3,0.000498099,0,1,1,Others,Afternoon
3461,0,8,0.0,0,2,1,Huawei,Evening
3462,0,13,0.0007,0,2,5,vivo,Afternoon
3463,0,8,0.0,0,1,1,Xiaomi,Morning
3464,0,8,0.0,0,3,0,vivo,Evening
3465,0,8,0.0,1,1,0,Gionee,Evening
3466,0,8,0.0,0,1,1,vivo,Evening
3467,0,13,0.003,1,1,3,Others,Evening
3468,0,8,0.0,0,1,1,Xiaomi,Afternoon
3469,0,8,0.0,0,1,1,Huawei,Morning
3470,0,8,0.0,0,3,1,OPPO,Evening
3471,0,8,0.0,0,1,1,Gionee,Evening
3472,0,8,0.0,0,1,0,OPPO,Morning
3473,0,8,0.0,0,3,1,Huawei,Evening
3474,0,8,0.0,0,0,1,Others,Evening
3475,0,13,0.0007,0,1,1,Huawei,Afternoon
3476,0,8,0.0,0,1,1,Others,Evening
3477,0,13,0.002,0,1,0,Apple,Afternoon
3478,0,8,0.0,0,1,0,Samsung,Evening
3479,0,8,0.0,1,1,0,Xiaomi,Morning
3480,0,13,0.0007,0,1,1,Huawei,Evening
3481,0,8,0.0,0,1,1,vivo,Afternoon
3482,0,8,0.0,0,3,1,vivo,Afternoon
3483,0,8,0.0,0,3,1,vivo,Afternoon
3484,0,8,0.0,0,1,1,Huawei,Evening
3485,0,8,0.0,0,1,1,Xiaomi,Afternoon
3486,0,8,0.0,1,1,1,Others,Afternoon
3487,0,8,0.0,0,1,1,Meizu,Evening
3488,0,8,0.0,0,3,1,Huawei,Evening
3489,0,8,0.0,0,1,1,Huawei,Evening
3490,0,8,0.0,0,1,0,Others,Evening
3491,0,8,0.0,0,1,0,OPPO,Afternoon
3492,0,8,0.0,0,1,0,vivo,Afternoon
3493,0,8,0.0,0,1,1,Xiaomi,Evening
3494,0,7,0.0006,0,1,5,OPPO,Afternoon
3495,0,8,0.0,0,0,1,OPPO,Afternoon
3496,0,8,0.0,0,1,1,vivo,Morning
3497,0,8,0.0,0,2,1,Meizu,Morning
3498,0,8,0.0,0,0,1,Huawei,Evening
3499,0,8,0.0,0,3,0,Xiaomi,Afternoon
3500,0,8,0.0,0,2,0,vivo,Afternoon
3501,0,8,0.0,0,2,1,vivo,Afternoon
3502,0,8,0.0,0,3,1,Huawei,Afternoon
3503,0,8,0.0,0,1,1,Samsung,Evening
3504,0,8,0.0,0,1,1,Meizu,Morning
3505,0,8,0.0,0,1,1,OPPO,Afternoon
3506,0,8,0.0,0,1,1,Others,Afternoon
3507,0,8,0.0,0,1,1,Samsung,Evening
3508,0,8,0.0,0,1,0,OPPO,Morning
3509,0,8,0.0,0,3,1,Huawei,Afternoon
3510,0,8,0.0,0,1,1,Huawei,Afternoon
3511,0,8,0.0,0,2,1,Samsung,Evening
3512,0,8,0.0,0,1,1,Others,Afternoon
3513,0,8,0.0,0,1,1,Xiaomi,Afternoon
3514,0,8,0.0,0,3,1,Samsung,Morning
3515,0,8,0.0,0,1,1,Huawei,Afternoon
3516,0,13,0.002,0,1,0,Apple,Evening
3517,0,8,0.0,0,3,1,vivo,Morning
3518,0,8,0.0,0,1,0,Others,Afternoon
3519,0,8,0.0,0,1,1,Samsung,Morning
3520,0,8,0.0,0,1,1,Coolpad,Afternoon
3521,0,8,0.0,0,2,1,vivo,Evening
3522,0,8,0.0,0,1,1,Meizu,Evening
3523,0,8,0.0,0,1,1,Others,Morning
3524,0,8,0.0,1,1,0,Others,Afternoon
3525,0,3,0.000498099,0,0,1,vivo,Afternoon
3526,0,8,0.0,0,0,1,Others,Morning
3527,0,8,0.0,0,1,1,Xiaomi,Morning
3528,0,8,0.0,0,2,1,OPPO,Afternoon
3529,0,8,0.0,0,1,1,Others,Afternoon
3530,0,8,0.0,0,1,1,Xiaomi,Evening
3531,0,3,0.000498099,0,0,1,Apple,Evening
3532,0,8,0.0,0,1,1,OPPO,Morning
3533,0,8,0.0,0,2,1,vivo,Morning
3534,0,8,0.0,0,3,1,OPPO,Evening
3535,0,8,0.0,0,2,1,Huawei,Afternoon
3536,0,8,0.0,0,2,1,Huawei,Evening
3537,0,8,0.0,0,1,3,Huawei,Morning
3538,0,8,0.0,0,1,1,Others,Evening
3539,0,8,0.0,0,1,0,Samsung,Morning
3540,0,8,0.0,0,2,1,Others,Afternoon
3541,0,8,0.0,0,2,1,Huawei,Evening
3542,0,8,0.0,0,1,0,Huawei,Morning
3543,0,8,0.0,0,1,0,OPPO,Morning
3544,0,8,0.0,1,3,0,OPPO,Morning
3545,0,3,0.000498099,0,0,1,Xiaomi,Morning
3546,0,3,0.000498099,0,0,1,Apple,Morning
3547,0,8,0.0,0,1,1,OPPO,Morning
3548,0,8,0.0,0,1,1,OPPO,Evening
3549,0,13,0.002,0,1,0,Apple,Afternoon
3550,0,8,0.0,0,2,1,OPPO,Evening
3551,0,8,0.0,0,3,0,Xiaomi,Morning
3552,0,8,0.0,0,1,1,Xiaomi,Afternoon
3553,0,8,0.0,0,3,1,Huawei,Evening
3554,0,7,0.0008,0,0,1,Xiaomi,Morning
3555,0,8,0.0,0,3,1,OPPO,Evening
3556,0,8,0.0,0,2,1,Samsung,Evening
3557,0,8,0.0,0,1,1,Xiaomi,Evening
3558,0,8,0.0,0,0,1,Others,Evening
3559,0,8,0.0,0,1,1,vivo,Afternoon
3560,0,3,0.000498099,0,0,1,Huawei,Afternoon
3561,0,8,0.0,0,1,1,Gionee,Afternoon
3562,0,8,0.0,0,1,1,vivo,Afternoon
3563,0,7,0.0008,0,3,1,vivo,Morning
3564,0,8,0.0,0,2,1,Others,Afternoon
3565,0,13,0.002,0,1,0,Apple,Afternoon
3566,0,8,0.0,0,1,3,Huawei,Evening
3567,0,8,0.0,0,1,1,Huawei,Evening
3568,0,13,0.002,0,1,0,Apple,Evening
3569,0,8,0.0,0,1,0,Gionee,Morning
3570,0,8,0.0,0,2,1,Samsung,Afternoon
3571,0,8,0.0,0,1,0,Coolpad,Afternoon
3572,0,8,0.0,0,0,1,Huawei,Evening
3573,0,8,0.0,0,1,0,Xiaomi,Evening
3574,0,8,0.0,0,0,1,Xiaomi,Afternoon
3575,0,8,0.0,0,1,1,vivo,Afternoon
3576,0,8,0.0,0,1,0,OPPO,Afternoon
3577,0,8,0.0,0,1,1,OPPO,Afternoon
3578,0,8,0.0,0,0,1,Others,Morning
3579,0,8,0.0,1,1,1,Huawei,Morning
3580,0,8,0.0,0,1,0,Gionee,Afternoon
3581,0,13,0.0003,0,3,5,Samsung,Evening
3582,0,8,0.0,0,1,1,vivo,Evening
3583,0,8,0.0,0,0,1,Gionee,Evening
3584,0,8,0.0,0,1,1,OPPO,Morning
3585,0,8,0.0,0,2,1,Xiaomi,Afternoon
3586,0,8,0.0,0,2,0,Huawei,Evening
3587,0,8,0.0,0,2,1,Gionee,Evening
3588,0,13,0.0007,0,1,1,Huawei,Morning
3589,0,8,0.0,0,2,0,Meizu,Evening
3590,0,8,0.0,0,1,1,Others,Morning
3591,0,8,0.0,0,1,1,Xiaomi,Evening
3592,0,8,0.0,0,0,1,Xiaomi,Evening
3593,0,8,0.0,0,3,1,OPPO,Evening
3594,0,8,0.0,0,1,1,OPPO,Morning
3595,0,8,0.0,0,2,1,Others,Afternoon
3596,0,8,0.0,1,3,0,Coolpad,Morning
3597,0,8,0.0,0,0,1,Others,Afternoon
3598,0,8,0.0,0,1,0,vivo,Morning
3599,0,8,0.0,0,2,1,Meizu,Morning
3600,0,8,0.0,0,0,1,Others,Evening
3601,0,8,0.0,0,3,1,vivo,Afternoon
3602,0,8,0.0,0,1,1,Xiaomi,Afternoon
3603,0,8,0.0,0,2,1,OPPO,Afternoon
3604,0,8,0.0,0,1,1,Huawei,Morning
3605,0,8,0.0,0,1,1,Huawei,Evening
3606,0,8,0.0,0,1,1,Xiaomi,Morning
3607,0,8,0.0,0,1,1,OPPO,Morning
3608,0,8,0.0,0,1,1,Huawei,Morning
3609,0,7,0.0008,0,1,1,Xiaomi,Afternoon
3610,0,8,0.0,0,0,1,Huawei,Evening
3611,0,8,0.0,0,1,1,Others,Afternoon
3612,0,7,0.0006,0,1,5,Huawei,Afternoon
3613,0,8,0.0,0,1,1,Xiaomi,Morning
3614,0,8,0.0,0,2,1,Samsung,Evening
3615,0,8,0.0,0,2,1,Others,Morning
3616,0,8,0.0,0,1,1,OPPO,Evening
3617,0,8,0.0,0,1,0,OPPO,Morning
3618,0,8,0.0,0,1,1,Huawei,Afternoon
3619,0,8,0.0,0,1,1,Xiaomi,Morning
3620,0,7,0.0006,0,1,5,vivo,Evening
3621,0,8,0.0,0,2,1,Xiaomi,Evening
3622,0,8,0.0,1,0,1,OPPO,Evening
3623,0,8,0.0,0,1,1,OPPO,Morning
3624,0,8,0.0,0,1,0,OPPO,Afternoon
3625,0,8,0.0,0,1,0,Gionee,Evening
3626,0,8,0.0,0,1,1,Xiaomi,Afternoon
3627,0,8,0.0,0,3,0,Huawei,Afternoon
3628,0,8,0.0,0,1,1,Samsung,Morning
3629,0,8,0.0,0,1,0,Gionee,Morning
3630,0,8,0.0,0,1,0,vivo,Afternoon
3631,0,8,0.0,0,3,1,vivo,Morning
3632,0,8,0.0,0,1,0,vivo,Afternoon
3633,0,8,0.0,0,2,1,vivo,Evening
3634,0,8,0.0,0,1,1,vivo,Morning
3635,0,8,0.0,0,1,0,Xiaomi,Evening
3636,0,8,0.0,0,1,1,Huawei,Morning
3637,0,8,0.0,1,0,1,Others,Morning
3638,0,3,0.000498099,0,0,1,Apple,Afternoon
3639,0,8,0.0,0,1,0,Gionee,Afternoon
3640,0,8,0.0,0,0,1,Samsung,Evening
3641,0,8,0.0,0,2,1,Others,Evening
3642,0,8,0.0,0,2,1,Others,Morning
3643,0,8,0.0,0,1,1,OPPO,Evening
3644,0,8,0.0,0,1,1,OPPO,Afternoon
3645,0,7,0.0008,0,1,1,Huawei,Afternoon
3646,0,8,0.0,0,0,1,Others,Morning
3647,0,8,0.0,0,1,1,Others,Evening
3648,0,13,0.0007,0,1,1,vivo,Evening
3649,0,8,0.0,0,1,1,vivo,Afternoon
3650,0,8,0.0,0,1,1,Huawei,Afternoon
3651,0,8,0.0,0,1,1,Huawei,Morning
3652,0,8,0.0,0,1,1,Huawei,Afternoon
3653,0,8,0.0,0,1,1,Xiaomi,Morning
3654,0,8,0.0,0,1,1,Xiaomi,Afternoon
3655,0,8,0.0,0,1,1,vivo,Afternoon
3656,0,8,0.0,0,0,0,Meizu,Morning
3657,0,8,0.0,0,1,1,OPPO,Evening
3658,0,8,0.0,0,1,1,OPPO,Afternoon
3659,0,8,0.0,0,1,0,Others,Morning
3660,0,8,0.0,0,1,1,Coolpad,Evening
3661,0,8,0.0,0,1,0,Huawei,Morning
3662,0,8,0.0,0,1,1,Meizu,Morning
3663,0,8,0.0,0,1,0,Samsung,Afternoon
3664,0,8,0.0,0,1,1,Others,Evening
3665,0,8,0.0,0,1,1,Samsung,Morning
3666,0,8,0.0,0,0,1,Others,Morning
3667,0,13,0.0007,0,2,1,Xiaomi,Afternoon
3668,0,8,0.0,0,1,0,Others,Morning
3669,0,8,0.0,0,1,1,vivo,Morning
3670,0,3,0.000498099,0,0,1,Apple,Afternoon
3671,0,8,0.0,0,0,1,Huawei,Morning
3672,0,7,0.0005,0,0,1,Xiaomi,Afternoon
3673,0,8,0.0,0,1,1,Others,Afternoon
3674,0,8,0.0,0,1,1,Xiaomi,Afternoon
3675,0,8,0.0,0,1,1,Gionee,Afternoon
3676,0,13,0.002,0,1,0,Apple,Afternoon
3677,0,8,0.0,0,0,1,Meizu,Morning
3678,0,8,0.0,0,0,1,Samsung,Evening
3679,0,8,0.0,0,1,1,Xiaomi,Morning
3680,0,8,0.0,0,1,1,OPPO,Morning
3681,0,8,0.0,0,1,0,Apple,Evening
3682,0,8,0.0,0,3,1,Huawei,Morning
3683,0,7,0.0010400000000000001,0,1,5,OPPO,Afternoon
3684,0,3,0.000498099,0,0,1,Samsung,Afternoon
3685,0,8,0.0,0,1,1,OPPO,Morning
3686,0,8,0.0,0,1,1,OPPO,Morning
3687,0,8,0.0,0,1,1,Huawei,Morning
3688,0,8,0.0,0,1,1,Meizu,Morning
3689,0,8,0.0,0,0,1,Others,Morning
3690,0,8,0.0,0,1,1,OPPO,Afternoon
3691,0,8,0.0,1,1,1,OPPO,Afternoon
3692,0,8,0.0,0,1,1,Huawei,Afternoon
